Folder 1,Folder 2,File,Class
Base Images,Evaluation Set,181021_21_57_11_Lego_Eval_cam1.jpg,Lego_1x1
Base Images,Evaluation Set,181021_21_57_11_Lego_Eval_cam2.jpg,Lego_1x1
Base Images,Evaluation Set,181021_21_57_11_Lego_Eval_cam3.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_21_57_11_Lego_Eval_crop0.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_21_57_11_Lego_Eval_crop1.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_21_57_11_Lego_Eval_crop2.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_21_57_11_Lego_Eval_crop3.jpg,Lego_1x1
Base Images,Evaluation Set,181021_21_58_29_Lego_Eval_cam0.jpg,Lego_1x1
Base Images,Evaluation Set,181021_21_58_29_Lego_Eval_cam1.jpg,Lego_1x1
Four Cameras,Evaluation Set,181021_21_58_30_Lego_Eval_allcams0.jpg,Lego_1x1
Base Images,Evaluation Set,181021_21_58_30_Lego_Eval_cam2.jpg,Lego_1x1
Base Images,Evaluation Set,181021_21_58_30_Lego_Eval_cam3.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_21_58_30_Lego_Eval_crop0.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_21_58_30_Lego_Eval_crop1.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_21_58_30_Lego_Eval_crop2.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_21_58_30_Lego_Eval_crop3.jpg,Lego_1x1
Base Images,Evaluation Set,181021_21_58_56_Lego_Eval_cam0.jpg,Lego_1x1
Base Images,Evaluation Set,181021_21_58_56_Lego_Eval_cam1.jpg,Lego_1x1
Base Images,Evaluation Set,181021_21_58_56_Lego_Eval_cam2.jpg,Lego_1x1
Base Images,Evaluation Set,181021_21_58_56_Lego_Eval_cam3.jpg,Lego_1x1
Four Cameras,Evaluation Set,181021_21_58_57_Lego_Eval_allcams0.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_21_58_57_Lego_Eval_crop0.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_21_58_57_Lego_Eval_crop1.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_21_58_57_Lego_Eval_crop2.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_21_58_57_Lego_Eval_crop3.jpg,Lego_1x1
Base Images,Evaluation Set,181021_21_59_20_Lego_Eval_cam0.jpg,Lego_1x1
Base Images,Evaluation Set,181021_21_59_20_Lego_Eval_cam1.jpg,Lego_1x1
Base Images,Evaluation Set,181021_21_59_20_Lego_Eval_cam2.jpg,Lego_1x1
Four Cameras,Evaluation Set,181021_21_59_21_Lego_Eval_allcams0.jpg,Lego_1x1
Base Images,Evaluation Set,181021_21_59_21_Lego_Eval_cam3.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_21_59_21_Lego_Eval_crop0.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_21_59_21_Lego_Eval_crop1.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_21_59_21_Lego_Eval_crop2.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_21_59_21_Lego_Eval_crop3.jpg,Lego_1x1
Four Cameras,Evaluation Set,181021_21_59_35_Lego_Eval_allcams0.jpg,Lego_1x1
Base Images,Evaluation Set,181021_21_59_35_Lego_Eval_cam0.jpg,Lego_1x1
Base Images,Evaluation Set,181021_21_59_35_Lego_Eval_cam1.jpg,Lego_1x1
Base Images,Evaluation Set,181021_21_59_35_Lego_Eval_cam2.jpg,Lego_1x1
Base Images,Evaluation Set,181021_21_59_35_Lego_Eval_cam3.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_21_59_35_Lego_Eval_crop0.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_21_59_35_Lego_Eval_crop1.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_21_59_35_Lego_Eval_crop2.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_21_59_35_Lego_Eval_crop3.jpg,Lego_1x1
Four Cameras,Evaluation Set,181021_22_02_13_Lego_Eval_allcams0.jpg,Lego_1x1
Base Images,Evaluation Set,181021_22_02_13_Lego_Eval_cam0.jpg,Lego_1x1
Base Images,Evaluation Set,181021_22_02_13_Lego_Eval_cam1.jpg,Lego_1x1
Base Images,Evaluation Set,181021_22_02_13_Lego_Eval_cam2.jpg,Lego_1x1
Base Images,Evaluation Set,181021_22_02_13_Lego_Eval_cam3.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_22_02_13_Lego_Eval_crop0.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_22_02_13_Lego_Eval_crop1.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_22_02_13_Lego_Eval_crop2.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_22_02_13_Lego_Eval_crop3.jpg,Lego_1x1
Base Images,Evaluation Set,181021_22_05_37_Lego_Eval_cam0.jpg,Lego_1x1
Base Images,Evaluation Set,181021_22_05_37_Lego_Eval_cam1.jpg,Lego_1x1
Base Images,Evaluation Set,181021_22_05_37_Lego_Eval_cam2.jpg,Lego_1x1
Base Images,Evaluation Set,181021_22_05_37_Lego_Eval_cam3.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_22_05_37_Lego_Eval_crop0.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_22_05_37_Lego_Eval_crop1.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_22_05_37_Lego_Eval_crop2.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_22_05_37_Lego_Eval_crop3.jpg,Lego_1x1
Four Cameras,Evaluation Set,181021_22_05_38_Lego_Eval_allcams0.jpg,Lego_1x1
Four Cameras,Evaluation Set,181021_22_06_33_Lego_Eval_allcams0.jpg,Lego_1x1
Base Images,Evaluation Set,181021_22_06_33_Lego_Eval_cam0.jpg,Lego_1x1
Base Images,Evaluation Set,181021_22_06_33_Lego_Eval_cam1.jpg,Lego_1x1
Base Images,Evaluation Set,181021_22_06_33_Lego_Eval_cam2.jpg,Lego_1x1
Base Images,Evaluation Set,181021_22_06_33_Lego_Eval_cam3.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_22_06_33_Lego_Eval_crop0.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_22_06_33_Lego_Eval_crop1.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_22_06_33_Lego_Eval_crop2.jpg,Lego_1x1
Cropped Images,Evaluation Set,181021_22_06_33_Lego_Eval_crop3.jpg,Lego_1x1
Four Cameras,Evaluation Set,181021_21_05_29_Lego_Eval_allcams0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_05_29_Lego_Eval_cam0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_05_29_Lego_Eval_cam1.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_05_29_Lego_Eval_cam2.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_05_29_Lego_Eval_cam3.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_05_29_Lego_Eval_crop0.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_05_29_Lego_Eval_crop1.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_05_29_Lego_Eval_crop2.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_05_29_Lego_Eval_crop3.jpg,Lego_1x2
Four Cameras,Evaluation Set,181021_21_08_54_Lego_Eval_allcams0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_08_54_Lego_Eval_cam0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_08_54_Lego_Eval_cam1.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_08_54_Lego_Eval_cam2.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_08_54_Lego_Eval_cam3.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_08_54_Lego_Eval_crop0.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_08_54_Lego_Eval_crop1.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_08_54_Lego_Eval_crop2.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_08_54_Lego_Eval_crop3.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_10_32_Lego_Eval_cam0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_10_32_Lego_Eval_cam1.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_10_32_Lego_Eval_cam2.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_10_32_Lego_Eval_cam3.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_10_32_Lego_Eval_crop0.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_10_32_Lego_Eval_crop1.jpg,Lego_1x2
Four Cameras,Evaluation Set,181021_21_10_33_Lego_Eval_allcams0.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_10_33_Lego_Eval_crop2.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_10_33_Lego_Eval_crop3.jpg,Lego_1x2
Four Cameras,Evaluation Set,181021_21_10_53_Lego_Eval_allcams0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_10_53_Lego_Eval_cam0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_10_53_Lego_Eval_cam1.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_10_53_Lego_Eval_cam2.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_10_53_Lego_Eval_cam3.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_10_53_Lego_Eval_crop0.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_10_53_Lego_Eval_crop1.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_10_53_Lego_Eval_crop2.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_10_53_Lego_Eval_crop3.jpg,Lego_1x2
Four Cameras,Evaluation Set,181021_21_12_24_Lego_Eval_allcams0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_12_24_Lego_Eval_cam0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_12_24_Lego_Eval_cam1.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_12_24_Lego_Eval_cam2.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_12_24_Lego_Eval_cam3.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_12_24_Lego_Eval_crop0.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_12_24_Lego_Eval_crop1.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_12_24_Lego_Eval_crop2.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_12_24_Lego_Eval_crop3.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_13_08_Lego_Eval_cam0.jpg,Lego_1x2
Four Cameras,Evaluation Set,181021_21_13_09_Lego_Eval_allcams0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_13_09_Lego_Eval_cam1.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_13_09_Lego_Eval_cam2.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_13_09_Lego_Eval_cam3.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_13_09_Lego_Eval_crop0.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_13_09_Lego_Eval_crop1.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_13_09_Lego_Eval_crop2.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_13_09_Lego_Eval_crop3.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_16_19_Lego_Eval_cam0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_16_19_Lego_Eval_cam1.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_16_19_Lego_Eval_cam2.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_16_19_Lego_Eval_cam3.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_16_19_Lego_Eval_crop0.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_16_19_Lego_Eval_crop1.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_16_19_Lego_Eval_crop2.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_16_19_Lego_Eval_crop3.jpg,Lego_1x2
Four Cameras,Evaluation Set,181021_21_16_20_Lego_Eval_allcams0.jpg,Lego_1x2
Four Cameras,Evaluation Set,181021_21_19_02_Lego_Eval_allcams0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_19_02_Lego_Eval_cam0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_19_02_Lego_Eval_cam1.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_19_02_Lego_Eval_cam2.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_19_02_Lego_Eval_cam3.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_19_02_Lego_Eval_crop0.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_19_02_Lego_Eval_crop1.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_19_02_Lego_Eval_crop2.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_19_02_Lego_Eval_crop3.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_23_07_Lego_Eval_cam0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_23_07_Lego_Eval_cam1.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_23_07_Lego_Eval_cam2.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_23_07_Lego_Eval_cam3.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_23_07_Lego_Eval_crop0.jpg,Lego_1x2
Four Cameras,Evaluation Set,181021_21_23_08_Lego_Eval_allcams0.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_23_08_Lego_Eval_crop1.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_23_08_Lego_Eval_crop2.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_23_08_Lego_Eval_crop3.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_26_07_Lego_Eval_cam0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_26_07_Lego_Eval_cam1.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_26_07_Lego_Eval_cam2.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_26_07_Lego_Eval_cam3.jpg,Lego_1x2
Four Cameras,Evaluation Set,181021_21_26_08_Lego_Eval_allcams0.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_26_08_Lego_Eval_crop0.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_26_08_Lego_Eval_crop1.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_26_08_Lego_Eval_crop2.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_26_08_Lego_Eval_crop3.jpg,Lego_1x2
Four Cameras,Evaluation Set,181021_21_31_37_Lego_Eval_allcams0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_31_37_Lego_Eval_cam0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_31_37_Lego_Eval_cam1.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_31_37_Lego_Eval_cam2.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_31_37_Lego_Eval_cam3.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_31_37_Lego_Eval_crop0.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_31_37_Lego_Eval_crop1.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_31_37_Lego_Eval_crop2.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_31_37_Lego_Eval_crop3.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_31_51_Lego_Eval_cam0.jpg,Lego_1x2
Four Cameras,Evaluation Set,181021_21_31_52_Lego_Eval_allcams0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_31_52_Lego_Eval_cam1.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_31_52_Lego_Eval_cam2.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_31_52_Lego_Eval_cam3.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_31_52_Lego_Eval_crop0.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_31_52_Lego_Eval_crop1.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_31_52_Lego_Eval_crop2.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_31_52_Lego_Eval_crop3.jpg,Lego_1x2
Four Cameras,Evaluation Set,181021_21_32_12_Lego_Eval_allcams0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_32_12_Lego_Eval_cam0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_32_12_Lego_Eval_cam1.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_32_12_Lego_Eval_cam2.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_32_12_Lego_Eval_cam3.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_32_12_Lego_Eval_crop0.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_32_12_Lego_Eval_crop1.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_32_12_Lego_Eval_crop2.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_32_12_Lego_Eval_crop3.jpg,Lego_1x2
Four Cameras,Evaluation Set,181021_21_32_28_Lego_Eval_allcams0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_32_28_Lego_Eval_cam0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_32_28_Lego_Eval_cam1.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_32_28_Lego_Eval_cam2.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_32_28_Lego_Eval_cam3.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_32_28_Lego_Eval_crop0.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_32_28_Lego_Eval_crop1.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_32_28_Lego_Eval_crop2.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_32_28_Lego_Eval_crop3.jpg,Lego_1x2
Four Cameras,Evaluation Set,181021_21_34_01_Lego_Eval_allcams0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_34_01_Lego_Eval_cam0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_34_01_Lego_Eval_cam1.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_34_01_Lego_Eval_cam2.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_34_01_Lego_Eval_cam3.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_34_01_Lego_Eval_crop0.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_34_01_Lego_Eval_crop1.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_34_01_Lego_Eval_crop2.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_34_01_Lego_Eval_crop3.jpg,Lego_1x2
Four Cameras,Evaluation Set,181021_21_40_09_Lego_Eval_allcams0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_40_09_Lego_Eval_cam0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_40_09_Lego_Eval_cam1.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_40_09_Lego_Eval_cam2.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_40_09_Lego_Eval_cam3.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_40_09_Lego_Eval_crop0.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_40_09_Lego_Eval_crop1.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_40_09_Lego_Eval_crop2.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_40_09_Lego_Eval_crop3.jpg,Lego_1x2
Four Cameras,Evaluation Set,181021_21_40_32_Lego_Eval_allcams0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_40_32_Lego_Eval_cam0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_40_32_Lego_Eval_cam1.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_40_32_Lego_Eval_cam2.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_40_32_Lego_Eval_cam3.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_40_32_Lego_Eval_crop0.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_40_32_Lego_Eval_crop1.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_40_32_Lego_Eval_crop2.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_40_32_Lego_Eval_crop3.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_40_58_Lego_Eval_cam0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_40_58_Lego_Eval_cam1.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_40_58_Lego_Eval_cam2.jpg,Lego_1x2
Four Cameras,Evaluation Set,181021_21_40_59_Lego_Eval_allcams0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_40_59_Lego_Eval_cam3.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_40_59_Lego_Eval_crop0.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_40_59_Lego_Eval_crop1.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_40_59_Lego_Eval_crop2.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_40_59_Lego_Eval_crop3.jpg,Lego_1x2
Four Cameras,Evaluation Set,181021_21_42_05_Lego_Eval_allcams0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_42_05_Lego_Eval_cam0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_42_05_Lego_Eval_cam1.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_42_05_Lego_Eval_cam2.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_42_05_Lego_Eval_cam3.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_42_05_Lego_Eval_crop0.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_42_05_Lego_Eval_crop1.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_42_05_Lego_Eval_crop2.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_42_05_Lego_Eval_crop3.jpg,Lego_1x2
Four Cameras,Evaluation Set,181021_21_47_08_Lego_Eval_allcams0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_47_08_Lego_Eval_cam0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_47_08_Lego_Eval_cam1.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_47_08_Lego_Eval_cam2.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_47_08_Lego_Eval_cam3.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_47_08_Lego_Eval_crop0.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_47_08_Lego_Eval_crop1.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_47_08_Lego_Eval_crop2.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_47_08_Lego_Eval_crop3.jpg,Lego_1x2
Four Cameras,Evaluation Set,181021_21_48_10_Lego_Eval_allcams0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_48_10_Lego_Eval_cam0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_48_10_Lego_Eval_cam1.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_48_10_Lego_Eval_cam2.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_48_10_Lego_Eval_cam3.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_48_10_Lego_Eval_crop0.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_48_10_Lego_Eval_crop1.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_48_10_Lego_Eval_crop2.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_48_10_Lego_Eval_crop3.jpg,Lego_1x2
Four Cameras,Evaluation Set,181021_21_48_25_Lego_Eval_allcams0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_48_25_Lego_Eval_cam0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_48_25_Lego_Eval_cam1.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_48_25_Lego_Eval_cam2.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_48_25_Lego_Eval_cam3.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_48_25_Lego_Eval_crop0.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_48_25_Lego_Eval_crop1.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_48_25_Lego_Eval_crop2.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_48_25_Lego_Eval_crop3.jpg,Lego_1x2
Four Cameras,Evaluation Set,181021_21_49_28_Lego_Eval_allcams0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_49_28_Lego_Eval_cam0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_49_28_Lego_Eval_cam1.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_49_28_Lego_Eval_cam2.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_49_28_Lego_Eval_cam3.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_49_28_Lego_Eval_crop0.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_49_28_Lego_Eval_crop1.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_49_28_Lego_Eval_crop2.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_49_28_Lego_Eval_crop3.jpg,Lego_1x2
Four Cameras,Evaluation Set,181021_21_55_04_Lego_Eval_allcams0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_55_04_Lego_Eval_cam0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_55_04_Lego_Eval_cam1.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_55_04_Lego_Eval_cam2.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_55_04_Lego_Eval_cam3.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_55_04_Lego_Eval_crop0.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_55_04_Lego_Eval_crop1.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_55_04_Lego_Eval_crop2.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_55_04_Lego_Eval_crop3.jpg,Lego_1x2
Four Cameras,Evaluation Set,181021_21_58_46_Lego_Eval_allcams0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_58_46_Lego_Eval_cam0.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_58_46_Lego_Eval_cam1.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_58_46_Lego_Eval_cam2.jpg,Lego_1x2
Base Images,Evaluation Set,181021_21_58_46_Lego_Eval_cam3.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_58_46_Lego_Eval_crop0.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_58_46_Lego_Eval_crop1.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_58_46_Lego_Eval_crop2.jpg,Lego_1x2
Cropped Images,Evaluation Set,181021_21_58_46_Lego_Eval_crop3.jpg,Lego_1x2
Four Cameras,Evaluation Set,181021_22_00_00_Lego_Eval_allcams0.jpg,Lego_1x2
